0.9	0.00286377
0.85	0.001842577
0.8	0.001072249
0.75	0.0004896046
0.7	3.354195E-05
0.65	-0.0002978925
0.6	-0.0005273389
0.55	-0.0006698642
0.5	-0.0007617539
0.45	-0.0008265646
0.4	-0.0008786707
0.35	-0.0009150593
0.3	-0.0009499722
0.25	-0.0009871786
0.2	-0.00101111
0.15	-0.001038365
0.1	-0.001064711
0.05	-0.001087156
0	-0.001109449
-0.05	-0.001131075
-0.1	-0.001145006
-0.15	-0.001154419

